date,time,pump,capacity,anomaly,type,vib1_x,vib1_y,vib1_z,vib2_x,vib2_y,vib2_z,amp1,amp2,mic1,mic2
19/07/21,15:12:30,small,75,anomaly6,2,2.72,1.773328519,1.698890494,0.34,0.387245802,0.34,1.069951215,0.022969749,68,74.42448046
19/07/21,15:13:00,small,75,anomaly6,2,2.710296488,1.847628098,1.7,0.34,0.39,0.34,1.087179675,0.018966251,68.72925085,73.43048793
19/07/21,15:13:30,small,75,anomaly6,2,2.768605166,1.908605166,1.729302583,0.331543775,0.381543775,0.32308755,1.072949221,0.017065345,68.27774836,72.436935
19/07/21,15:14:00,small,75,anomaly6,2,2.760167086,1.801837946,1.641503774,0.45982573,0.423275243,0.345965146,1.083913392,0.017917684,68,72
19/07/21,15:14:30,small,75,anomaly6,2,2.76,1.857460235,1.620846588,0.51450129,0.507627904,0.358625323,1.072263043,0.01306515,69.42167401,72.55122679
19/07/21,15:26:00,small,100,anomaly7,2,1.90863705,1.134081797,0.867159263,0.32,0.328699579,0.331300421,1.014658712,0.016016016,68,72
19/07/21,15:26:30,small,100,anomaly7,2,1.80197811,1.110494528,0.879835157,0.32,0.338662545,0.347325089,1.021600774,0.016016016,69.13073455,72.4052307
19/07/21,15:27:00,small,100,anomaly7,2,2.116630786,1.119894712,0.92947356,0.337162033,0.34,0.332837967,1.004912923,0.016016016,69.44010874,73.39947651
19/07/21,15:27:30,small,100,anomaly7,2,1.946527286,1.148912119,1.045648476,0.34,0.323019254,0.338490373,1.033926129,0.017066557,73.97981934,72.81977804
19/07/21,15:28:00,small,100,anomaly7,2,2.143510604,1.111236076,1.088763924,0.34,0.32,0.34,1.014713373,0.02002002,71.9862147,71.38720148
19/07/21,15:28:30,small,100,anomaly7,2,2.013281728,1.129531182,1.099765591,0.331344743,0.34596577,0.34,1.027109224,0.02002002,68.08193569,71.61891032
19/07/21,15:29:00,small,100,anomaly7,2,1.882120988,1.080815765,1.011468376,0.321419306,0.332838612,0.331419306,1.012910452,0.021065762,67.92986583,71.37486346
19/07/21,15:29:30,small,100,anomaly7,2,1.998629375,1.119543125,0.93091375,0.328497257,0.338497257,0.338497257,1.01889297,0.024024025,68.05808675,71.63132754
19/07/21,15:30:00,small,100,anomaly7,2,1.778448521,1.091101981,0.997428711,0.338705154,0.331294846,0.34,1.007854008,0.021924952,67.95457253,71
19/07/21,15:30:30,small,100,anomaly7,2,2.070668234,1.099698975,0.970903074,0.322666138,0.33,0.348666931,1.005005,0.018119905,68.03348807,71.35695347
19/07/21,15:31:00,small,100,anomaly7,2,1.855514939,1.08047956,0.96023978,0.328591848,0.338591848,0.35,1.013227524,0.024024025,68.48971153,72.70132019
19/07/21,15:31:30,small,100,anomaly7,2,1.820495685,1.129173859,1.058347718,0.321486773,0.34,0.35,1.034765608,0.021928785,68.50436428,74
19/07/21,15:32:00,small,100,anomaly7,2,1.879404107,1.100297947,0.990695209,0.32,0.34,0.35,1.024224173,0.018108894,68.50076215,73.32233596
19/07/21,15:32:30,small,100,anomaly7,2,1.986027193,1.16747185,1.05747185,0.328676446,0.331323554,0.358676446,1.039126281,0.024024025,68.49312709,72.33265962
19/07/21,15:33:00,small,100,anomaly7,2,1.951213789,1.102124131,0.953337921,0.32140893,0.33859107,0.34281786,1.013396839,0.021930856,69,73.32635969
19/07/21,15:33:30,small,100,anomaly7,2,2.018293599,1.119512457,0.920731315,0.32,0.34,0.33149162,1.018530805,0.01706538,68.52403782,73.0401512
19/07/21,15:34:00,small,100,anomaly7,2,1.852933494,1.090517675,1.008446974,0.32,0.34,0.338711166,1.0095102,0.018970295,68.46956928,71.94330305
19/07/21,15:34:30,small,100,anomaly7,2,1.889540045,1.119655034,1.019885011,0.328685387,0.322629226,0.34,1.020162847,0.016016016,68.53165271,73.07488242
19/07/21,15:35:00,small,100,anomaly7,2,1.89,1.110356702,1.02,0.321403567,0.328596433,0.348596433,1.019734943,0.018114083,68.92445828,71.90608228
19/07/21,15:35:30,small,100,anomaly7,2,1.996638828,1.129388878,0.971527806,0.32,0.338506772,0.35,1.023956487,0.022974398,69.54554756,73.11181463
19/07/21,15:36:00,small,100,anomaly7,2,2.234305276,1.159288159,0.96023728,0.328722443,0.34,0.341277557,1.028314748,0.018972086,69.44777955,71
19/07/21,15:36:30,small,100,anomaly7,2,1.945341336,1.140356089,0.979643911,0.33,0.331306017,0.348693983,1.037260387,0.017062365,69.55651626,71.85187761
19/07/21,15:37:00,small,100,anomaly7,2,1.860864691,1.080648518,0.989891914,0.33,0.33,0.35,1.027512485,0.02002002,68.12480525,73.44466175
19/07/21,15:37:30,small,100,anomaly7,2,1.917851852,1.099283951,0.951432098,0.33,0.33,0.35852664,1.005252078,0.02002002,67.43090452,72.54382826
19/07/21,15:38:00,small,100,anomaly7,2,1.910298452,1.167910833,1.027612381,0.321275615,0.33,0.333826844,1.005938192,0.018973545,68.42419215,74
19/07/21,15:38:30,small,100,anomaly7,2,1.78307811,1.121183888,0.932367777,0.32,0.338690689,0.347381378,0.998767874,0.017052707,68.58047712,72.9620102
19/07/21,15:39:00,small,100,anomaly7,2,1.887803018,1.149400823,1.077004116,0.32,0.34,0.341395579,1.023328074,0.021066382,68.41429234,70
19/07/21,15:39:30,small,100,anomaly7,2,1.820774586,1.140110655,1.020663931,0.328527758,0.34,0.322944485,0.999426885,0.021934921,69,70.49687056
19/07/21,15:40:30,small,100,anomaly8,2,2.597030075,1.76363319,1.670545112,0.331303384,0.371730457,0.34,1.08807646,0.017063,69.39429991,73.23616775
19/07/21,15:41:00,small,100,anomaly8,2,2.697857934,1.789761993,1.641190037,0.338603784,0.368603784,0.348603784,1.070086181,0.02002002,69.61130636,74
19/07/21,15:41:30,small,100,anomaly8,2,2.739333938,1.730999093,1.689167422,0.34,0.37,0.341462881,1.08151124,0.021062848,69,74
19/07/21,15:42:00,small,100,anomaly8,2,2.789505017,1.868614047,1.71970301,0.348746368,0.378746368,0.348746368,1.076869761,0.022980366,69,73.78315769
19/07/21,15:42:30,small,100,anomaly8,2,2.732119962,1.773533271,1.633179944,0.341303788,0.371303788,0.35,1.066856864,0.02002002,68.62970323,73.21093595
19/07/21,15:43:00,small,100,anomaly8,2,2.797829876,1.779689982,1.755969769,0.331389192,0.37,0.324167576,1.088071122,0.02002002,68.36485589,73.5904086
19/07/21,15:43:30,small,100,anomaly8,2,2.6732053,1.789753438,1.642958738,0.321465012,0.361465012,0.337069975,1.065145053,0.017938841,68.64460135,72
19/07/21,15:44:00,small,100,anomaly8,2,2.748576942,1.829288471,1.659644236,0.328747947,0.368747947,0.348747947,1.070570917,0.014099387,68.34524329,72.19365941
19/07/21,15:44:30,small,100,anomaly8,2,2.71040708,1.84979646,1.71938938,0.338709453,0.361290547,0.332581093,1.084577065,0.02002002,69.69482947,73
19/07/21,15:45:00,small,100,anomaly8,2,2.758220375,1.85,1.70071185,0.322761741,0.385857388,0.338619129,1.062428692,0.02106638,70.31962382,73.36061881
19/07/21,15:45:30,small,100,anomaly8,2,2.672811369,1.753123743,1.622498994,0.328541419,0.364375744,0.331458581,1.0669114,0.021937927,69.99221982,74.65125074
19/07/21,15:46:00,small,100,anomaly8,2,2.836052623,1.81837461,1.776284822,0.33,0.36875295,0.33,1.082202697,0.017059146,70.71247281,72.83066226
19/07/21,15:46:30,small,100,anomaly8,2,2.67289073,1.800340086,1.691530386,0.338706885,0.37,0.321293115,1.071933468,0.02002002,68.32281352,72
19/07/21,15:47:00,small,100,anomaly8,2,2.70956933,1.780215335,1.699892332,0.34,0.37,0.337257211,1.072354819,0.02002002,68.68369982,72.31212876
19/07/21,15:47:30,small,100,anomaly8,2,2.603982918,1.789637917,1.690362083,0.331455483,0.378544517,0.34,1.076359682,0.018976246,68.617716,73.84865653
19/07/21,15:48:00,small,100,anomaly8,2,2.716245221,1.741564491,1.69,0.33,0.371243842,0.34,1.073791516,0.017060365,69.69850349,73.2902724
19/07/21,15:48:30,small,100,anomaly8,2,2.72,1.749767137,1.738835686,0.338717966,0.37,0.34,1.081294092,0.018978907,69,74.72338804
19/07/21,16:25:30,big,75,anomaly9,3,2.901948797,3.601201511,2.318753658,3.025475464,2.802051158,1.92428997,0.157248933,2.531499647,80,80.39414437
19/07/21,16:26:00,big,75,anomaly9,3,2.62752575,3.142229343,2.223292515,1.229693032,1.286675039,0.892071972,0.164343831,2.285763357,80.86685712,81.69186895
19/07/21,16:26:30,big,75,anomaly9,3,2.590505352,3.218483944,1.993874366,0.886304571,1.101522853,0.750145522,0.17271635,2.397275465,81,81.31252905
19/07/21,16:27:00,big,75,anomaly9,3,2.570209326,3.378325394,1.960313989,1.937727416,2.106609983,1.449753882,0.141452202,2.257300176,81.85571628,81
19/07/21,16:28:00,big,75,anomaly9,3,2.309482899,2.925466594,2.307146848,1.822368779,2.083722791,1.208306743,0.192724559,2.420368112,79.31026476,81.98023743
19/07/21,16:28:30,big,75,anomaly9,3,2.40877317,2.170610738,2.155152684,2.124003759,2.203535281,1.459081839,0.165465216,2.225733827,80.67936602,81
19/07/21,16:29:00,big,75,anomaly9,3,1.731452862,1.963153687,1.02892212,0.626987898,0.64200496,0.552952123,0.184332136,2.258552562,79.33184184,80.33639803
19/07/21,16:29:30,big,75,anomaly9,3,1.92788633,1.969899349,0.911006509,0.574454205,0.65369808,0.558487751,0.172165022,2.199459973,79.82816435,80.65802113
19/07/21,16:30:00,big,75,anomaly9,3,2.129302107,2.268953161,1.587627165,0.642812325,0.67287507,0.61424986,0.176362242,2.243681057,79.1775546,81.65329704
19/07/21,16:30:30,big,75,anomaly9,3,1.480044781,1.678249726,1.134061264,0.430442077,0.459224394,0.461918296,0.191284331,2.231486605,79,82
20/07/21,8:31:00,small,50,normal,none,0.432733498,0.634630363,0.393472772,0.339527793,0.398819483,0.409763897,0.93149229,0.020739187,81,74.26833074
20/07/21,8:31:30,small,50,normal,none,0.525379012,0.668151605,0.42,0.34,0.4,0.419687727,0.926420962,0.023304878,80.49142271,75.26312831
20/07/21,8:32:00,small,50,normal,none,0.481990133,0.6529852,0.42,0.34,0.409919093,0.39024272,0.940387561,0.019301274,80,76
20/07/21,8:32:30,small,50,normal,none,0.497876604,0.68,0.421061698,0.349850731,0.419850731,0.399850731,0.95093154,0.017458274,80,75.75012401
20/07/21,8:33:00,small,50,normal,none,0.477762844,0.682237156,0.428881422,0.35,0.42,0.4,0.928988481,0.023306172,80.49072199,74.75718458
20/07/21,8:33:30,small,50,normal,none,0.461157352,0.695370593,0.418842648,0.35,0.410310465,0.409689535,0.928401076,0.02073943,81,74
20/07/21,8:34:00,small,50,normal,none,0.47,0.659080163,0.41,0.35,0.41,0.400401942,0.927937385,0.023303881,80.51973401,74.23181833
20/07/21,8:34:30,small,50,normal,none,0.469006174,0.650993826,0.41,0.359852131,0.400147869,0.409852131,0.959845166,0.020740991,80,75
20/07/21,8:35:00,small,50,normal,none,0.461058772,0.657882455,0.411058772,0.36,0.429332363,0.400222546,0.967976982,0.023310653,80,74.78059365
20/07/21,8:35:30,small,50,normal,none,0.46888229,0.646706262,0.42,0.35030288,0.42030288,0.41939424,0.932542504,0.02002002,80,74.21311747
20/07/21,8:36:00,small,50,normal,none,0.458852768,0.691969377,0.42,0.35,0.400786788,0.400786788,0.958328362,0.020739499,80,75.41316453
20/07/21,8:36:30,small,50,normal,none,0.44907251,0.632782469,0.41907251,0.35,0.419710591,0.409855296,0.96947542,0.023302326,80,76.59797029
20/07/21,8:37:00,small,50,normal,none,0.443930768,0.659017308,0.411965384,0.359775582,0.400448837,0.419775582,0.928568604,0.02002002,80.44415017,75.1955457
20/07/21,8:37:30,small,50,normal,none,0.478935934,0.648935934,0.426807803,0.350294595,0.419410811,0.42,0.952289574,0.02002002,80.5620317,76.37711219
20/07/21,8:38:00,small,50,normal,none,0.473408245,0.641136082,0.402272163,0.359621868,0.410378132,0.410378132,0.93057478,0.02002002,80,76.90415413
20/07/21,8:38:30,small,50,normal,none,0.497679673,0.646519509,0.418839836,0.34028221,0.419858895,0.439576685,0.956317544,0.020739655,79.57327372,72.53178155
20/07/21,8:39:00,small,50,normal,none,0.474426285,0.620928953,0.41,0.359585609,0.42,0.410621587,0.968969,0.022589934,79.84201445,74.6566606
20/07/21,8:39:30,small,50,normal,none,0.420997114,0.628005773,0.409002886,0.369704959,0.42,0.429409918,0.943551687,0.017449402,80.58451707,73.65889211
20/07/21,8:40:00,small,50,normal,none,0.428933633,0.615331833,0.401066367,0.35075443,0.42,0.401131645,0.966345874,0.024024025,80,76.52413449
20/07/21,8:40:30,small,50,normal,none,0.422279261,0.654301846,0.407720739,0.35,0.400249119,0.409875441,0.935114185,0.024024025,80,74.30527923
20/07/21,8:41:00,small,50,normal,none,0.441154857,0.61,0.39,0.35,0.380419544,0.429580456,0.9209209,0.023308342,80,75.70530152
20/07/21,8:41:30,small,50,normal,none,0.45,0.61,0.390922019,0.35,0.409144473,0.410570351,0.922417147,0.02002002,80,74.14126332
20/07/21,8:42:00,small,50,normal,none,0.448029021,0.612956469,0.4,0.35,0.400370468,0.400370468,0.919934132,0.02002002,80,74.86539163
20/07/21,8:42:30,small,50,normal,none,0.432125214,0.635749572,0.397874786,0.3697416,0.4098708,0.4197416,0.94276296,0.02002002,80,74.25769714
20/07/21,8:43:00,small,50,normal,none,0.454566792,0.596574906,0.38570849,0.350396413,0.41,0.410198206,0.936000416,0.02002002,80,75.63374403
20/07/21,8:43:30,small,50,normal,none,0.484190272,0.573485837,0.427676109,0.34028612,0.41971388,0.39057224,0.927938803,0.020740986,80,72.88412429
20/07/21,8:44:00,small,50,normal,none,0.43953625,0.601391249,0.40953625,0.349637127,0.391088618,0.418911382,0.922436974,0.023310106,80,72.11064012
20/07/21,8:44:30,small,50,normal,none,0.434499144,0.616502569,0.404499144,0.340112886,0.419661342,0.42,0.946373573,0.02002002,80,72.89572831
20/07/21,8:45:00,small,50,normal,none,0.433223989,0.623552023,0.402149326,0.34,0.410190114,0.400380228,0.92652147,0.02002002,80,72.09901384
20/07/21,8:45:30,small,50,normal,none,0.456592166,0.573407834,0.416592166,0.359439123,0.41,0.409719561,0.952820464,0.019301848,80.34316026,73
20/07/21,8:46:00,small,50,normal,none,0.428847366,0.601152634,0.391152634,0.36,0.400349907,0.41,0.933511302,0.016016016,81,72.91346823
20/07/21,8:46:30,small,50,normal,none,0.421862308,0.611862308,0.399068846,0.35011847,0.4,0.40011847,0.925915073,0.017446666,81,72
20/07/21,8:47:00,small,50,normal,none,0.44,0.624995638,0.392001745,0.359809779,0.4,0.419619558,0.959819053,0.023309363,80.67129139,72
20/07/21,8:47:30,small,50,normal,none,0.437864867,0.5832027,0.408932433,0.350266292,0.409733708,0.410266292,0.969477218,0.02002002,79.67892391,72.06853346
20/07/21,8:48:00,small,50,normal,none,0.42,0.611140357,0.398859643,0.340351312,0.419648688,0.400351312,0.961504198,0.020736785,79.31362639,72.93941305
20/07/21,8:48:30,small,50,normal,none,0.423483073,0.613033854,0.392322049,0.349905182,0.410094818,0.419810365,0.929066561,0.023307041,80,72.0563702
20/07/21,8:49:00,small,50,normal,none,0.44907086,0.56092914,0.41,0.35,0.41,0.42,0.920409655,0.02002002,80,73.04948755
20/07/21,8:49:30,small,50,normal,none,0.43900094,0.571998121,0.408001879,0.35,0.41,0.42,0.919426448,0.02002002,80,74
20/07/21,8:50:00,small,50,normal,none,0.431066421,0.594265683,0.391066421,0.35,0.419658558,0.400682885,0.935343465,0.020729851,80,73.92444443
20/07/21,8:50:30,small,50,normal,none,0.442263961,0.624340098,0.40113198,0.35,0.400200273,0.409899863,0.933465746,0.023315584,80,72.03270718
20/07/21,8:51:00,small,50,normal,none,0.456494087,0.582337275,0.411168638,0.330333002,0.409833499,0.41,0.938405807,0.019312527,80,72.97511844
20/07/21,8:51:30,small,50,normal,none,0.430921154,0.597236537,0.419078846,0.359248389,0.419749463,0.41,0.957379126,0.017439858,80,72.03768953
20/07/21,8:52:00,small,50,normal,none,0.44,0.569500914,0.41,0.350329067,0.410329067,0.41,0.964456596,0.024024025,80,73.98586748
20/07/21,8:52:30,small,50,normal,none,0.44,0.564468117,0.41,0.340098993,0.41,0.439703021,0.967951916,0.024024025,80,73.01410782
20/07/21,8:53:00,small,50,normal,none,0.43773927,0.564521459,0.408869635,0.349833515,0.419833515,0.420332969,0.952516932,0.022605283,79.74650424,74.99887365
20/07/21,8:53:30,small,50,normal,none,0.421165692,0.596502924,0.398834308,0.330517173,0.42,0.400517173,0.920061682,0.016016016,79.23784212,73.01119725
20/07/21,8:54:00,small,50,normal,none,0.431884943,0.571884943,0.391884943,0.349329805,0.410335098,0.4,0.958758434,0.016728738,80,73
20/07/21,8:54:30,small,50,normal,none,0.45,0.587978131,0.41,0.340080758,0.419919242,0.409919242,0.942129819,0.020732735,80,73.98389565
20/07/21,8:55:00,small,50,normal,none,0.447853501,0.57,0.408926751,0.349839989,0.42,0.400160011,0.926450151,0.023313007,80,77.90798054
20/07/21,8:55:30,small,50,normal,none,0.432268933,0.568865534,0.402268933,0.340242645,0.42,0.429272066,0.954823111,0.02002002,80,73.14351532
20/07/21,8:56:00,small,50,normal,none,0.451155759,0.562311519,0.42,0.359346224,0.42,0.391307553,0.955994935,0.02037682,80,73
20/07/21,8:56:30,small,50,normal,none,0.458122671,0.581877329,0.417184006,0.350072206,0.410072206,0.429711177,0.936516034,0.022378689,80,73
20/07/21,8:57:00,small,50,normal,none,0.435962158,0.59899054,0.39100946,0.35,0.400156302,0.410312603,0.917481081,0.022597085,80,73
20/07/21,8:57:30,small,50,normal,none,0.404292899,0.584633877,0.401073225,0.35,0.4,0.400222848,0.930832087,0.016731393,80,72.05358148
20/07/21,8:58:00,small,50,normal,none,0.436602349,0.546795302,0.407734899,0.35,0.419378221,0.4,0.9369369,0.020736412,79.80924511,70.11746757
20/07/21,8:58:30,small,50,normal,none,0.41,0.6,0.39,0.35,0.42,0.419869402,0.960831831,0.022597795,79.18299831,72.80114443
20/07/21,8:59:00,small,50,normal,none,0.410933477,0.59439914,0.389066523,0.340158148,0.42,0.42,0.973446287,0.016709498,80,72.07165832
20/07/21,8:59:30,small,50,normal,none,0.421014439,0.546086636,0.383043318,0.349770959,0.410229041,0.439541919,0.942161683,0.02002002,80.16512269,72
20/07/21,9:00:00,small,50,normal,none,0.4321337,0.595732599,0.41,0.35,0.41,0.420627293,0.918994613,0.02002002,80.83733083,71.08494093
20/07/21,9:00:30,small,50,normal,none,0.446597565,0.56,0.41,0.35,0.41,0.400125876,0.955205483,0.02002002,80,71
20/07/21,9:01:00,small,50,normal,none,0.422321347,0.562321347,0.408839326,0.359850993,0.41,0.4,0.965982362,0.02002002,80.16114922,71.90389009
20/07/21,9:01:30,small,50,normal,none,0.437167131,0.57905571,0.39905571,0.340431774,0.41,0.419568226,0.927637551,0.019327455,80.84472646,72
20/07/21,9:02:00,small,50,normal,none,0.412032637,0.572032637,0.39,0.34,0.41,0.400607903,0.925371065,0.016016016,80,71.10693574
20/07/21,9:02:30,small,50,normal,none,0.43,0.588928631,0.39,0.3598892,0.41,0.4099446,0.922956579,0.016016016,80,71
20/07/21,9:03:00,small,50,normal,none,0.43,0.575415338,0.391146165,0.350133915,0.429732169,0.419866085,0.953786846,0.01740243,80,73.64388416
20/07/21,9:03:30,small,50,normal,none,0.42765019,0.545874525,0.4,0.35,0.410458897,0.429770551,0.932102533,0.023356065,80,74
20/07/21,9:04:00,small,50,normal,none,0.414709452,0.59094189,0.39905811,0.330620309,0.419689846,0.410620309,0.914953031,0.020705452,80.12572867,72.26653876
20/07/21,9:04:30,small,50,normal,none,0.456992345,0.595989793,0.391002552,0.359824513,0.400116991,0.400058496,0.929331143,0.023326387,81,72.86262331
20/07/21,9:05:00,small,50,normal,none,0.434296833,0.561074208,0.402148416,0.350127751,0.419744498,0.4,0.955832209,0.02002002,81,73.85704818
20/07/21,9:05:30,small,50,normal,none,0.464301736,0.565441389,0.418860347,0.340205067,0.42,0.419589866,0.958486073,0.020716757,81,72.29995366
20/07/21,9:06:00,small,50,normal,none,0.42,0.534691142,0.41,0.34,0.410294662,0.390883985,0.959937871,0.022653952,80.89705296,72.84367443
20/07/21,9:06:30,small,50,normal,none,0.419057314,0.571885373,0.41,0.359896104,0.41,0.399948052,0.963943825,0.016674142,80.09850092,72.1624648
20/07/21,9:07:00,small,50,normal,none,0.413055993,0.58286935,0.407962671,0.350126038,0.419873962,0.419747924,0.927689605,0.02002002,80.90673198,74.4956245
20/07/21,9:07:30,small,50,normal,none,0.438927433,0.524290267,0.392145134,0.35,0.42,0.410205681,0.923867988,0.020711644,80,72.52370861
20/07/21,9:08:00,small,50,normal,none,0.433386613,0.563386613,0.41,0.359711093,0.42,0.41,0.929907414,0.023566359,80.08023341,71.18059514
20/07/21,9:08:30,small,50,normal,none,0.457808434,0.585616867,0.407808434,0.36,0.410041372,0.429917257,0.954816652,0.020904475,81,71.81286008
20/07/21,9:09:00,small,50,normal,none,0.436365474,0.552725895,0.39,0.35011153,0.41988847,0.43988847,0.936105375,0.018242592,81,73.61539227
20/07/21,9:09:30,small,50,normal,none,0.402022268,0.58,0.39,0.35,0.42,0.420388099,0.950765114,0.016676973,81,72.39545213
20/07/21,9:10:00,small,50,normal,none,0.421073503,0.582147006,0.39,0.359722663,0.42,0.429722663,0.930628137,0.020706822,80.94121937,72.79488706
20/07/21,9:10:30,small,50,normal,none,0.427709381,0.596564072,0.393435928,0.36,0.41002463,0.400073889,0.958223177,0.024024025,80,72.21099396
20/07/21,9:11:00,small,50,normal,none,0.41,0.571206966,0.417586068,0.350121142,0.41,0.419757716,0.97693751,0.024024025,80,72
20/07/21,9:11:30,small,50,normal,none,0.411246031,0.58,0.398753969,0.340199107,0.419800893,0.410199107,0.973017083,0.023342678,80,72
20/07/21,9:12:00,small,50,normal,none,0.421001041,0.575995835,0.391001041,0.35946243,0.40053757,0.41,0.929239621,0.020712185,80,71.22970513
20/07/21,9:12:30,small,50,normal,none,0.427844388,0.542155612,0.4,0.340041711,0.419958289,0.41,0.923859325,0.023352135,80,71.76447966
20/07/21,9:13:00,small,50,normal,none,0.41,0.56,0.4,0.359785877,0.42,0.419892939,0.955280013,0.02002002,80.01178088,72
20/07/21,9:13:30,small,50,normal,none,0.41,0.561210048,0.4,0.340356126,0.42,0.410178063,0.945565539,0.020692906,80.50886466,72
20/07/21,9:14:00,small,50,normal,none,0.41,0.567534389,0.401232805,0.34,0.42,0.41,0.922569011,0.023342637,81,72
20/07/21,9:14:30,small,50,normal,none,0.407964104,0.548982052,0.407964104,0.378619914,0.42,0.429309957,0.961643788,0.02002002,80.99329194,72.74036996
20/07/21,9:15:00,small,50,normal,none,0.396401505,0.543200753,0.392133835,0.370105583,0.42,0.420105583,0.930766742,0.02002002,80.00294858,72.26457221
20/07/21,9:15:30,small,50,normal,none,0.445428571,0.57,0.407714286,0.379818128,0.42,0.42,0.952172157,0.02002002,80.99685264,72
20/07/21,9:16:00,small,50,normal,none,0.41,0.571205402,0.39,0.360532144,0.42,0.400532144,0.957513967,0.020701225,81,72
20/07/21,9:16:30,small,50,normal,none,0.41,0.58,0.391240064,0.340705175,0.42,0.419294825,0.926652352,0.024024025,80.01349245,76.30302834
20/07/21,9:17:00,small,50,normal,none,0.412011664,0.578994168,0.4,0.349910598,0.410089402,0.42,0.952688125,0.023329093,80,73.73468846
20/07/21,9:17:30,small,50,normal,none,0.43,0.57,0.402127159,0.35,0.419840183,0.400319635,0.921752675,0.020712378,80,74.81672792
20/07/21,9:18:00,small,50,normal,none,0.428857899,0.571142101,0.416573698,0.369490244,0.410254878,0.419490244,0.92179916,0.023349497,80,73.90471454
20/07/21,9:18:30,small,50,normal,none,0.42,0.58,0.391200887,0.360337851,0.400337851,0.410337851,0.947792741,0.02002002,80.96261403,73.69204794
20/07/21,9:19:00,small,50,normal,none,0.424933269,0.581233317,0.401233317,0.350084517,0.409915483,0.43974645,0.962408205,0.02002002,81,74
20/07/21,9:19:30,small,50,normal,none,0.452945026,0.588992147,0.40697644,0.340170147,0.419829853,0.41051044,0.960492438,0.02002002,81,74
20/07/21,9:20:00,small,50,normal,none,0.394306288,0.578923428,0.381076572,0.349752266,0.42,0.400247734,0.94554032,0.02002002,81.94740859,76.69299988
20/07/21,9:20:30,small,50,normal,none,0.427709192,0.57,0.391145404,0.35,0.42,0.409664321,0.960315655,0.02002002,81.05666955,78
20/07/21,9:21:00,small,50,normal,none,0.416001476,0.571200295,0.402400591,0.340074313,0.42,0.400074313,0.95208125,0.02002002,81,76.01163022
20/07/21,9:21:30,small,50,normal,none,0.456318253,0.581227249,0.417545502,0.34,0.42,0.419685383,0.948435366,0.02002002,81,76.96969395
20/07/21,9:22:00,small,50,normal,none,0.428990435,0.587980869,0.402019131,0.349760323,0.410239677,0.42,0.95639431,0.019341296,81,76.69950314
20/07/21,9:22:30,small,50,normal,none,0.422142428,0.568928786,0.418928786,0.35,0.41,0.410319114,0.964915487,0.016681206,81,75.35538314
20/07/21,9:23:00,small,50,normal,none,0.441087574,0.564350294,0.41,0.359929551,0.429859102,0.419929551,0.935671049,0.020681144,81,75
20/07/21,9:23:30,small,50,normal,none,0.443925312,0.597570125,0.407570125,0.350156601,0.420156601,0.410156601,0.941301192,0.023360796,81,75.631518
20/07/21,9:24:00,small,50,normal,none,0.403715444,0.577523037,0.392476963,0.359762598,0.410237402,0.41,0.95885008,0.020712941,81,75.37487986
20/07/21,9:24:30,small,50,normal,none,0.427994177,0.561002911,0.407994177,0.36,0.419689609,0.419689609,0.928745354,0.023672804,81,74.38113058
20/07/21,9:25:00,small,50,normal,none,0.412095982,0.567904018,0.392095982,0.350064953,0.400129906,0.400129906,0.955596815,0.021670401,81,76.45409605
20/07/21,9:25:30,small,50,normal,none,0.43,0.551141323,0.408858677,0.359843157,0.390156843,0.42952947,0.930292952,0.02002002,82.79176643,75.5713624
20/07/21,9:26:00,small,50,normal,none,0.433633009,0.562422006,0.402422006,0.340448962,0.39,0.400673443,0.936265827,0.019316176,81.21947583,74
20/07/21,9:26:30,small,50,normal,none,0.46,0.581232726,0.417534549,0.34,0.409391574,0.390304213,0.957836797,0.016716987,81.88493932,74
20/07/21,9:27:00,small,50,normal,none,0.456002285,0.589000571,0.4,0.3698287,0.4199429,0.3999429,0.93169755,0.02002002,81.11977439,74.58785615
20/07/21,9:27:30,small,50,normal,none,0.42,0.5756868,0.4,0.350279614,0.429860193,0.4,0.9209209,0.019319546,81,74.41798081
20/07/21,9:28:00,small,50,normal,none,0.418864765,0.541135235,0.401135235,0.35,0.410443019,0.40977849,0.935819768,0.016719141,81,74.57691033
20/07/21,9:28:30,small,50,normal,none,0.411198729,0.551198729,0.408801271,0.359689461,0.41,0.419689461,0.961788533,0.020368328,81,76.14194832
20/07/21,9:29:00,small,50,normal,none,0.426018382,0.562407353,0.398796324,0.350056799,0.429886402,0.400113598,0.949620061,0.02236933,81,74.1721393
20/07/21,9:29:30,small,50,normal,none,0.464948682,0.58,0.392020527,0.35,0.410265908,0.390132954,0.954840803,0.023330927,81,73.11904133
20/07/21,9:31:00,small,75,normal,none,1.175650287,1.054178186,0.930805166,0.609952127,0.630670223,0.738946793,0.942073355,0.017670638,81,78.5411406
20/07/21,9:31:30,small,75,normal,none,0.816697009,1.161228869,1.290338102,0.550775512,0.866897953,0.522843543,0.972656637,0.016711188,81,78.46518558
20/07/21,9:32:00,small,75,normal,none,1.128730968,1.188230599,1.197602119,0.559787452,0.732975671,0.705961589,0.976060234,0.02002002,81,79.05783261
20/07/21,9:32:30,small,75,normal,none,0.94,1.348925575,1.618925575,0.492095629,0.856108118,0.51598751,0.967024589,0.02002002,81,78.95397047
